row_type,group_name,ablation_mode,ablation_n,seed,haofang_precision,haofang_recall,haofang_f1,wanyue_precision,wanyue_recall,wanyue_f1,macro_f1,accuracy,TP,TN,FP,FN,unknown_cnt,n,seconds,haofang_precision_mean,haofang_precision_sd,haofang_precision_ci95_low,haofang_precision_ci95_high,haofang_precision_groups_n,haofang_recall_mean,haofang_recall_sd,haofang_recall_ci95_low,haofang_recall_ci95_high,haofang_recall_groups_n,haofang_f1_mean,haofang_f1_sd,haofang_f1_ci95_low,haofang_f1_ci95_high,haofang_f1_groups_n,wanyue_precision_mean,wanyue_precision_sd,wanyue_precision_ci95_low,wanyue_precision_ci95_high,wanyue_precision_groups_n,wanyue_recall_mean,wanyue_recall_sd,wanyue_recall_ci95_low,wanyue_recall_ci95_high,wanyue_recall_groups_n,wanyue_f1_mean,wanyue_f1_sd,wanyue_f1_ci95_low,wanyue_f1_ci95_high,wanyue_f1_groups_n,macro_f1_mean,macro_f1_sd,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_groups_n,accuracy_mean,accuracy_sd,accuracy_ci95_low,accuracy_ci95_high,accuracy_groups_n,comparison,metric,t_stat,p_value,pairs_n
ttest,ALL_GROUPS,random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_precision,-2.0747844535460476,0.06783615228417725,10.0
ttest,ALL_GROUPS,random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_recall,-0.21337570884621798,0.8357891272466149,10.0
ttest,ALL_GROUPS,random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_f1,-2.3421584354256324,0.04386492695648007,10.0
ttest,ALL_GROUPS,random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,macro_f1,-3.1378016928959798,0.011970326019386595,10.0
ttest,ALL_GROUPS,random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,accuracy,-2.9459415181858932,0.016328273239497284,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_precision,-1.4123247421988265,0.19148522312239796,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_recall,-5.123034492910707,0.0006254161813363318,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_f1,-6.855634417605983,7.42630086649698e-05,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_precision,-2.365417837951349,0.04222484203900826,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_recall,-4.616495636467591,0.0012606100467441098,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_f1,-5.294759040970166,0.0004972917289421577,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,macro_f1,-7.114221032166378,5.5796005990870925e-05,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,accuracy,-8.970559293045538,8.769931230072944e-06,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_precision,-1.5553452069282494,0.15428656485440861,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_recall,-6.769872404228256,8.178864985825996e-05,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_f1,-8.397172564345352,1.4999310727572077e-05,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_precision,-2.5657474786110166,0.030399133540055027,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_recall,-6.460449599638722,0.00011670790100463432,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_f1,-5.700403418419893,0.0002941580858303952,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,macro_f1,-7.765511785169041,2.8051206511299837e-05,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,accuracy,-9.710491789484749,4.567004673480005e-06,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_precision,-4.851866832836153,0.0009059865721761717,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_recall,-5.409119748665906,0.00042787479564702907,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_f1,-7.726421971569927,2.919663822553951e-05,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_precision,-2.093279624615643,0.0658322022069453,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_recall,-9.678287003793816,4.694431964016876e-06,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_f1,-7.506398084825551,3.668043071265974e-05,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,macro_f1,-8.557911588928777,1.2866803501602717e-05,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,accuracy,-10.13997160197915,3.1869112083025914e-06,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_precision,-3.347232889767412,0.00856112401288712,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_recall,-7.541410546494137,3.5360515558965e-05,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_f1,-9.250742586531167,6.815413361900015e-06,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_precision,-2.3368851385020255,0.04424542256169952,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_recall,-10.371072144111205,2.6400259425582286e-06,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_f1,-7.765701133264145,2.8045779476492863e-05,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,macro_f1,-9.362205260409551,6.175755249812341e-06,10.0
ttest,ALL_GROUPS,sequential_wanyue_csv,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,accuracy,-10.797528424129991,1.8826420717994373e-06,10.0
ttest,ALL_GROUPS,seq_vs_random,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_precision,,,10.0
ttest,ALL_GROUPS,seq_vs_random,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_recall,,,10.0
ttest,ALL_GROUPS,seq_vs_random,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_f1,,,10.0
ttest,ALL_GROUPS,seq_vs_random,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_precision,,,10.0
ttest,ALL_GROUPS,seq_vs_random,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_recall,,,10.0
ttest,ALL_GROUPS,seq_vs_random,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_f1,,,10.0
ttest,ALL_GROUPS,seq_vs_random,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,macro_f1,,,10.0
ttest,ALL_GROUPS,seq_vs_random,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,accuracy,,,10.0
ttest,ALL_GROUPS,seq_vs_random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_precision,-1.690152348074713,0.12526013246614442,10.0
ttest,ALL_GROUPS,seq_vs_random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_recall,-4.612342702273247,0.0012680705386131825,10.0
ttest,ALL_GROUPS,seq_vs_random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_f1,-6.496697459761058,0.00011187973282088403,10.0
ttest,ALL_GROUPS,seq_vs_random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_precision,-1.3226331220326706,0.21857841748823748,10.0
ttest,ALL_GROUPS,seq_vs_random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_recall,-5.016225370915192,0.0007227966074067868,10.0
ttest,ALL_GROUPS,seq_vs_random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_f1,-5.164231065309427,0.0005917234714573076,10.0
ttest,ALL_GROUPS,seq_vs_random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,macro_f1,-6.852446645347435,7.452878665773922e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,accuracy,-8.65884860874753,1.1699284558489234e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_precision,-1.0672975106542608,0.3136288754139607,10.0
ttest,ALL_GROUPS,seq_vs_random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_recall,-7.1375563967005835,5.439504627454514e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_f1,-8.05108752174086,2.1036487665401957e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_precision,-2.4330778937954705,0.037791291784988766,10.0
ttest,ALL_GROUPS,seq_vs_random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_recall,-6.090930699875656,0.00018122883812487974,10.0
ttest,ALL_GROUPS,seq_vs_random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_f1,-5.4328470025564775,0.0004148293703033241,10.0
ttest,ALL_GROUPS,seq_vs_random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,macro_f1,-7.294035287199042,4.593874140348122e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,accuracy,-8.687410874260213,1.1390422285411476e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_precision,-4.524476799409265,0.0014375340529195863,10.0
ttest,ALL_GROUPS,seq_vs_random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_recall,-5.06308185880423,0.0006782000799792015,10.0
ttest,ALL_GROUPS,seq_vs_random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_f1,-7.782123934191125,2.7579426061215993e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_precision,-1.3849683678598936,0.1994263809549069,10.0
ttest,ALL_GROUPS,seq_vs_random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_recall,-9.378458904986948,6.088131440256293e-06,10.0
ttest,ALL_GROUPS,seq_vs_random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_f1,-7.285499026044013,4.6360925735497967e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,macro_f1,-8.3540470845297,1.563553555213961e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,accuracy,-10.463755431784605,2.4505112805597007e-06,10.0
ttest,ALL_GROUPS,seq_vs_random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_precision,-2.683068776580657,0.02507966323551508,10.0
ttest,ALL_GROUPS,seq_vs_random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_recall,-6.7856783765027355,8.034131737514623e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,haofang_f1,-8.779005234295754,1.045888235509298e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_precision,-1.8734239371273973,0.09378513193200355,10.0
ttest,ALL_GROUPS,seq_vs_random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_recall,-10.683456410685597,2.058479991184668e-06,10.0
ttest,ALL_GROUPS,seq_vs_random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,wanyue_f1,-7.825080043512037,2.6399335069104785e-05,10.0
ttest,ALL_GROUPS,seq_vs_random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,macro_f1,-9.425373387537793,5.842799266727945e-06,10.0
ttest,ALL_GROUPS,seq_vs_random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sequential_vs_random_same_n,accuracy,-9.720147941546355,4.529543605819062e-06,10.0
